codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.2.4.2.8.03.0.0.00.00.00.00.000;02;0201;0,00;100.000,00;0000;"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE – SUS";S;05;000;100.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.8.03.1.0.00.00.00.00.000;02;0201;0,00;100.000,00;0000;"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE – SUS";S;06;000;100.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.8.03.1.1.00.00.00.00.000;02;0201;0,00;100.000,00;0000;"TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE – SUS - PRINCIPAL";S;06;000;100.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.8.03.1.1.01.00.00.00.000;02;0201;0,00;100.000,00;4292;"AMBULANCIA EMENDA PORT 280 E 281/20 MOV RV4292";A;07;000;100.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.8.10.0.0.00.00.00.00.000;02;0201;0,00;57.143,00;0000;"TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES";S;05;000;57.143,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.8.10.9.0.00.00.00.00.000;02;0201;0,00;57.143,00;0000;"OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS";S;06;000;57.143,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.8.10.9.1.00.00.00.00.000;02;0201;0,00;57.143,00;0000;"OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL";S;06;000;57.143,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.8.10.9.1.01.00.00.00.000;02;0201;0,00;57.143,00;1004;"EQUIP. CONSULTA POPULAR RS 2020 SEC. AGRIC.PESC.DESENV.RURAL RV1004";A;07;000;57.143,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.0.0.0.00.0.0.00.00.00.00.000;02;0201;2.832.604,94;3.040.304,86;0000;"RECEITAS CORRENTES INTRAORCAMENTARIAS";S;01;000;2.832.604,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.0.0.00.0.0.00.00.00.00.000;02;0201;2.832.604,94;3.040.304,86;0000;CONTRIBUICOES;S;02;000;2.832.604,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.0.00.0.0.00.00.00.00.000;02;0201;2.832.604,94;3.040.304,86;0000;"CONTRIBUICOES SOCIAIS";S;03;000;2.832.604,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.00.0.0.00.00.00.00.000;02;0201;2.832.604,94;3.040.304,86;0000;"CONTRIBUICOES SOCIAIS ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;04;000;2.832.604,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.01.1.0.00.00.00.00.000;02;0201;0,00;506,01;0000;"CPSSS DO SERVIDOR CIVIL ATIVO INTRAORCAMENTARIA";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.01.1.2.00.00.00.00.000;12;1201;0,00;506,01;0050;"CPSSS DO SERVIDOR CIVIL ATIVO - MULTAS E JUROS DE MORA - INTRAORCAMENTARIA";A;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.01.4.0.00.00.00.00.000;12;1201;0,00;0,00;0050;"CPSSS ORIUNDA DE SENTENCAS JUDICIAIS - SERVIDOR CIVIL ATIVO - INTRA-ORCAMENTARIA";A;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.0.0.00.00.00.00.000;12;1201;2.691.604,94;2.898.825,13;0000;"CPSSS PATRONAL - SERVIDOR CIVIL - ESPECIFICO DE EST/DF/MUN";S;05;000;2.691.604,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.1.0.00.00.00.00.000;12;1201;2.686.204,94;2.859.146,29;0000;"CPSSS PATRONAL - SERVIDOR CIVIL ATIVO";S;06;000;2.686.204,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.1.1.00.00.00.00.000;12;1201;2.686.204,94;2.857.895,86;0000;"CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL";S;06;000;2.686.204,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.1.1.01.00.00.00.000;12;1201;1.186.204,94;1.260.629,85;0050;"CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - NORMAL - PRINCIPAL";A;07;000;1.186.204,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.1.1.02.00.00.00.000;12;1201;1.500.000,00;1.597.266,01;0050;"CPSSS PATRONAL - AMORTIZACAO DO PASSIVO ATUARIAL - PRINCIPAL";A;07;000;1.500.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.1.2.00.00.00.00.000;12;1201;0,00;1.250,43;0050;"CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - MULTAS E JUROS DE MORA INTRAORCAMENTARIA";A;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.2.0.00.00.00.00.000;02;0201;0,00;4.867,30;0000;"CPSSS PATRONAL - SERVIDOR INATIVO INTRA-ORCAMENTARIA";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.2.1.00.00.00.00.000;12;1201;0,00;4.867,30;0050;"CPSS PATRONAL - SERVIDOR CIVIL INATIVO - PRINCIPAL INTRA-ORCAMENTARIA";A;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.3.0.00.00.00.00.000;02;0201;5.400,00;5.525,20;0000;"CPSSS PATRONAL - SERVIDOR CIVIL - PENSIONISTAS INTRAORCAMENTARIA";S;06;000;5.400,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.3.1.00.00.00.00.000;12;1201;5.400,00;5.525,20;0050;"CPSSS PATRONAL - SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL";A;06;000;5.400,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.4.0.00.00.00.00.000;02;0201;0,00;29.286,34;0000;"CPSSS PATRONAL - ORIUNDA DE SENTENCAS JUDICIAIS - SERVIDOR CIVIL ATIVO - INTRA-ORCAMENTARIA";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.4.1.00.00.00.00.000;12;1201;0,00;13.158,83;0050;"CPSSS PATRONAL - ORIUNDA DE SENTENCAS JUDICIAIS - SERVIDOR CIVIL ATIVO - PRINCIPAL - INTRA-ORCAMENTARIA";A;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.03.4.2.00.00.00.00.000;12;1201;0,00;16.127,51;0050;"CPSSS PATRONAL - ORIUNDA DE SENTENCAS JUDICIAIS - SERVIDOR CIVIL ATIVO - MULTAS E JUROS DE MORA - INTRA-ORCAMENTARIA";A;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.04.0.0.00.00.00.00.000;12;1201;141.000,00;140.973,72;0000;"CPSSS PATRONAL - PARCELAMENTOS - ESPECIFICO DE EST/DF/MUN";S;05;000;141.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.04.1.0.00.00.00.00.000;12;1201;141.000,00;140.973,72;0000;"CPSSS PATRONAL - PARCELAMENTOS - SERVIDOR CIVIL ATIVO";S;06;000;141.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.7.2.1.8.04.1.1.00.00.00.00.000;12;1201;141.000,00;140.973,72;0050;"CPSSS PATRONAL - PARCELAMENTOS - SERVIDOR CIVIL ATIVO - PRINCIPAL";A;06;000;141.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.0.0.0.0.00.0.0.00.00.00.00.000;02;0201;-3.965.299,95;-4.336.127,76;0000;"(R) DEDUCOES DA RECEITA";S;01;000;-3.965.299,95;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.0.0.0.00.0.0.00.00.00.00.000;02;0201;-3.965.299,95;-4.336.127,76;0000;"(R) DEDUCAO DAS RECEITAS CORRENTES";S;02;000;-3.965.299,95;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.0.0.00.0.0.00.00.00.00.000;02;0201;-80.000,00;-80.602,74;0000;"(R) DEDUCOES DA RECEITA DE IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA";S;03;000;-80.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.1.0.00.0.0.00.00.00.00.000;02;0201;-80.000,00;-80.524,74;0000;"(R) DEDUCOES DA RECEITA DE IMPOSTOS";S;04;000;-80.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.1.8.00.0.0.00.00.00.00.000;02;0201;-80.000,00;-80.524,74;0000;"(R) DEDUCOES DA RECEITA DE IMPOSTOS ESPECIFICOS DE ESTADOS/DF MUNICIPIOS";S;05;000;-80.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.1.8.01.0.0.00.00.00.00.000;02;0201;-80.000,00;-80.524,74;0000;"(R) DEDUCAO DAS RECEITAS DE IMPOSTOS SOBRE O PATRIMONIO PARA ESTADOS/DF MUNICIPIOS";S;06;000;-80.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.1.8.01.1.0.00.00.00.00.000;02;0201;-80.000,00;-80.524,74;0000;"(R)IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA";S;06;000;-80.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.1.8.01.1.1.00.00.00.00.000;02;0201;-80.000,00;-80.524,74;0000;"(R) IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA";S;07;000;-80.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.1.8.01.1.1.01.00.00.00.000;02;0201;-48.000,00;-80.524,74;0001;"(R) IPTU - PROPRIO";A;08;103;-48.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.1.8.01.1.1.02.00.00.00.000;02;0201;-20.000,00;0,00;0020;"(R) IPTU - MDE";A;08;103;-20.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.1.8.01.1.1.03.00.00.00.000;02;0201;-12.000,00;0,00;0040;"(R) IPTU - ASPS";A;08;103;-12.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.2.0.00.0.0.00.00.00.00.000;02;0201;0,00;-78,00;0000;(R)TAXAS;S;04;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.2.8.00.0.0.00.00.00.00.000;02;0201;0,00;-78,00;0000;"(R)TAXAS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;05;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.2.8.01.0.0.00.00.00.00.000;02;0201;0,00;-78,00;0000;"(R)TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.2.8.01.9.0.00.00.00.00.000;02;0201;0,00;-78,00;0000;"(R)TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - OUTRAS";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.1.2.8.01.9.1.01.00.00.00.000;02;0201;0,00;-78,00;0001;"(R)TAXA DE VISTORIA - PRINCIPAL";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;-598.129,92;0000;"(R)RECEITA PATRIMONIAL";S;03;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.0.00.0.0.00.00.00.00.000;02;0201;0,00;-598.129,92;0000;"(R)VALORES MOBILIARIOS";S;04;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.0.0.00.00.00.00.000;02;0201;0,00;-598.129,92;0000;"(R)JUROS E CORRECOES MONETARIAS";S;05;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.0.00.00.00.00.000;02;0201;0,00;-3.000,23;0000;"(R)REMUNERACAO DE DEPOSITOS BANCARIOS";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.00.00.00.00.000;02;0201;0,00;-3.000,23;0000;"(R)REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";S;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.00.00.00.000;02;0201;0,00;-1.137,30;0000;"(R)REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS - PRINCIPAL";S;08;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.00.00.000;02;0201;0,00;-302,15;0000;"(R)REMUNERACAO DE DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - FUNDO DE SAUDE - PRINCIPAL";S;08;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.02.00.000;02;0201;0,00;-7,41;4050;"(R)RENDIMENTOS FRALDAS FE RV4050";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.07.00.000;02;0201;0,00;-0,06;4503;"(R)RENDIMENTOS ASSISTENCIA FARMACEUTICA FF RV4503";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.27.00.000;02;0201;0,00;-13,87;4170;"(R)REND ENFRENTAMENTO CORONAVIRUS RES CIB 75/2020 RV4170";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.28.00.000;02;0201;0,00;-261,71;4292;"(R)REND AMBULANCIA EMENDA PORT 280 E 281/20 RV4292";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.29.00.000;02;0201;0,00;-0,87;4505;"(R)REND. SEG. ALIMENT. NUTRIC. SAUDE IMPLEMENTACAO RV4505";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.03.32.00.000;02;0201;0,00;-18,23;4011;"(R)REND. COVID-19 SAUDE MENTAL PORT.SES.506/2020 RV4011";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.07.00.00.000;02;0201;0,00;-35,45;0000;"(R)REMUNERACAO DE DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTENCIA SOCIA";S;08;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.07.01.00.000;02;0201;0,00;-17,86;1064;"(R)RENDIMENTOS PSB PBFI FMAS RV1064";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.07.05.00.000;02;0201;0,00;-16,42;1103;"(R)RENDIMENTOS OASF/FEAS RV1103";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.07.06.00.000;02;0201;0,00;-1,17;1068;"(R)REND. COVID-19/SUAS PORT MC 369/2020 - EPI RV1068";A;08;109;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.08.00.00.000;02;0201;0,00;-1,17;0000;"(R)REMUNERACAO DE DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE DESENVOLVIMENTO D";S;08;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.08.08.00.000;02;0201;0,00;-1,17;1033;"(R)RENDIMENTOS PNAE PRE-ESCOLA RV1033";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.00.00.000;02;0201;0,00;-798,53;0000;"(R)REMUNERACAO DE OUTROS DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - PRINCIPAL";S;08;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.01.00.000;02;0201;0,00;-78,41;1005;"(R)RENDIMENTOS FMDMA RV1005";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.02.00.000;02;0201;0,00;-22,52;1017;"(R)RENDIMENTOS PEATE RS RV1017";A;08;109;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
9.1.3.2.1.00.1.1.01.99.07.00.000;02;0201;0,00;-694,88;1022;"(R)REND. POUP. QUADRA JOAO SAFFI RV1022";A;08;102;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
